33041,מכניקה סטטיסטית,141312.01.5780.11, כספי אבי (אברהם יצחק,ב,17:00,17:45,לעו,440,תרגיל,16/--,
33042,תיאוריית הקוונטים ב,141421.01.5780.01, גולדין שלמה,ג,15:15,17:00,לעו,470,שעור,13/--,
33042,תיאוריית הקוונטים ב,141421.01.5780.11, גולדין שלמה,ג,17:00,17:45,לעו,470,תרגיל,13/30,
33044,מצב מוצק ב,141531.01.5780.01, גולדין שלמה,ד,14:30,16:00,לעו,440,שעור,2/--,בחירה
33044,מצב מוצק ב,141531.01.5780.11, גולדין שלמה,ד,16:15,17:00,לעו,440,תרגיל,2/30,בחירה
33047,מבנה נתונים ותכניות א',150015.01.5780.01, קומר מאיר,א,14:30,17:00,ויילר,162,שעור,55/85,
33047,מבנה נתונים ותכניות א',150015.01.5780.02, קומר מאיר,ג,14:30,17:00,ישראל,203,שעור,52/85,
33047,מבנה נתונים ותכניות א',150015.01.5780.11, יטיב אריה,ב,18:45,19:30,בירן,103,תרגיל,37/30,
33047,מבנה נתונים ותכניות א',150015.01.5780.12, יטיב אריה,ד,18:45,19:30,סוחצ'בסקי,301,תרגיל,16/30,
33047,מבנה נתונים ותכניות א',150015.01.5780.14, ויזן אריה,ב,17:00,17:45,ישראל,204,תרגיל,15/30,
33047,מבנה נתונים ותכניות א',150015.01.5780.15, ויזן אריה,ה,18:45,19:30,בירן,103,תרגיל,16/30,
33047,מבנה נתונים ותכניות א',150015.01.5780.16, כהן דוד,א,18:45,19:30,ישראל,303,תרגיל,23/30,
33306,מבנה נתונים ותכניות א',150015.10.5780.01, קומר מאיר,ה,14:30,17:00,בראוז,305,שעור,25/--,
33306,מבנה נתונים ותכניות א',150015.10.5780.11, קומר מאיר,ה,17:00,17:45,בראוז,305,תרגיל,25/30,
33049,סדנא ב-++C,150018.01.5780.41, ויזן אריה,ב,14:30,17:00,בירן,203,פרוייקט-במ"מ,11/16,
33049,סדנא ב-++C,150018.01.5780.42, קדרון דוד,ב,14:30,17:00,בירן,204,פרוייקט-במ"מ,16/16,
33049,סדנא ב-++C,150018.01.5780.43, דשט עזרא,א,17:00,19:30,בירן,203,פרוייקט-במ"מ,17/16,
33049,סדנא ב-++C,150018.01.5780.44, ויזן אריה,א,17:00,19:30,בירן,204,פרוייקט-במ"מ,11/16,
33265,סדנא ב-++C,150018.02.5780.41, קדרון דוד,ה,16:15,18:45,בירן,203,פרוייקט-במ"מ,16/16,
33265,סדנא ב-++C,150018.02.5780.42, כהן דוד,ד,14:30,17:00,בירן,218,פרוייקט-במ"מ,16/16,
33265,סדנא ב-++C,150018.02.5780.43, ויזן אריה,ה,16:15,18:45,בירן,204,פרוייקט-במ"מ,16/16,
33265,סדנא ב-++C,150018.02.5780.44, רשימת המתנה אין לשבץ,ה,16:15,18:45,,,פרוייקט-במ"מ,0/0,בהמתנה
33265,סדנא ב-++C,150018.02.5780.45, יטיב אריה,ד,14:30,17:00,בירן,305,פרוייקט-במ"מ,14/16,
33307,סדנא ב-++C,150018.10.5780.41, מרכוס איתן,א,14:30,17:00,בירן,105,פרוייקט-במ"מ,24/22,
33051,עקרונות שפות תכנה,150060.01.5780.01, שחור חיים,ה,18:00,20:30,בירן,304,שעור,54/75,
33051,עקרונות שפות תכנה,150060.01.5780.02, שטולמן אריאל,א,14:30,17:00,סוחצ'בסקי,301,שעור,66/75,
33051,עקרונות שפות תכנה,150060.01.5780.41, גולדשטיין משה,א,17:00,18:30,בירן,221,פרוייקט-במ"מ,9/14,פעם בשבועיים שעתיים
